玉箫剑法,剑法,黄药师一派之最高剑法，从玉箫招数演变的剑法，招式专攻穴道，曾传给杨过对付李莫愁的拂尘功夫，黄蓉、程英也从黄药师处学得这门剑招。,黄药师、杨过、黄蓉、程英,桃花岛,神雕侠侣
五行掌法,掌法,黄药师的绝技之一，掌力之中暗合五行，极为巧妙，老顽童周伯通曾听王重阳提起过。,黄药师,桃花岛,神雕侠侣
赤练神掌,掌法,赤练神掌，又名五毒神掌。是李莫愁从《五毒秘传》中去领悟出来而创的武功，含有剧毒，中人时伤口呈血红之色有三条朱砂般的指印，死时剧痛奇痒。,李莫愁,古墓派,神雕侠侣
三无三不手,奇门,三无三不手全称为“无孔不入”“无所不至”“无所不为”，是李莫愁的绝学之一。“无孔不入”乃是向敌人周身百骸进攻，点他全身各处大穴；“无所不至”点的是敌人周身诸处偏门穴道；“无所不为”不再点穴，专打眼睛、咽喉、小腹、下阴等人身诸般柔软之处，三无三不、阴狠毒辣。,李莫愁,古墓派,神雕侠侣
虎门手,奇门,鹿清笃于全真教小比之中施展的武功。,鹿清笃,全真教,神雕侠侣
北斗大阵,阵法,全真教道人每七人一组，布成了十四个天罡北斗阵。每七个北斗阵又布成一个大北斗阵，形成两个北大斗阵。自天枢以至摇光，声势非同小可。两个大北斗阵一正一奇，相生相克，互为犄角，十四个北斗阵，也就有十四个北极星位，若敌人没法同时占住十四个要位，定有莫大凶险。郭靖认为这比王重阳祖师所传阵法又深了一层。,,全真教,神雕侠侣
七星聚会,阵法,全真五子见到古墓派玉女心经招招克制本门功夫，丘处机倡议用劲力补全招数之不足，用一个多月的时间创出，乃从天罡北斗阵法中衍生，虽名七星聚会，却不似北斗阵非要七人一同施展，六人、五人，甚至四人、三人都可并力施发出，每招使出都可将数人劲力集于一点。,全真五子,全真教,神雕侠侣
一阳书指,指法,朱子柳以一阳指为基础，并将书法化入衍生的武功，文中有武、武中有文，朱子柳以一杆笔接连使出房玄龄碑、自言帖、石鼓文对付霍都，一度大占上风，但仍遭他暗算落败。,朱子柳,大理段氏,神雕侠侣
千里传音,内功,一灯大师将声音传入黑龙潭和瑛姑交谈的上乘内功，虽名为千里过为夸大，若中间并无阻隔，功夫高深之人可以音送数里，而且听来如同人在身侧，越是内功深湛，传音越是柔和。,一灯大师,,神雕侠侣
狂风迅雷功,奇门,霍都的压箱绝技，在跟朱子柳交手时，金轮法王见他落于下风以藏语提醒，要霍都使用这门功夫反守为攻。狂风迅雷功劲力沉雄，出招时口中也会吐出霹雳般吆喝助威，但犹逊于朱子柳一筹。,霍都,,神雕侠侣
无上大力杵法,仗法,达尔巴的武功，招式无甚变化，仅是双手握杵横挥八招加上直击八招，凭着天生神力将十六招反复使出，招意带有三分癫狂。,达尔巴,,神雕侠侣
五轮大转,奇门,金轮法王为应付玉女素心剑法，另行演变的招式，使用金银铜铁铅五轮施展，其中双轮在手，三轮飞转攻敌，由于五轮轻重、形状不一，运转开来令人难以捉摸，可是在对上杨过跟小龙女联手的玉女素心剑法时仍无法取胜，甚至被夺走一轮；而且还被郭靖的降龙十八掌击退，使金轮法王颇为气馁。,金轮法王,,神雕侠侣
大摔碑手,掌法,金轮法王曾经用来袭击杨过的掌力。,金轮法王,,神雕侠侣
瑜伽密乘,内功,在第三版中金轮法王传授给郭襄的上乘密宗内功心法，由报身佛金刚萨埵所说的瑜伽密乘先修成后，再修法身佛普贤菩萨所说的大瑜伽密乘、无比瑜伽密乘，一直到最后的无上瑜伽密乘，威力极强，殊不下于中原佛道两家内功心法。,金轮法王、郭襄,密宗,神雕侠侣
推经转脉、易宫换穴,内功,金刚宗极深奥艰难的内功，奇妙处比之欧阳锋逆转全身经脉虽然颇为不及，却也是一宗甚难修练的怪异神功。,,金刚宗,神雕侠侣
龙象般若功,内功,金轮法王最强的武功，共分十三层，每进一层便多一龙一象之力，龙象般若功修练不易，因而尽管密宗一门，高僧奇士历代辈出，但却没有人练到超过第十层。直到金轮法王为雪败给杨过、小龙女之耻时，回到蒙古后竟尔冲破第九层难关，达到第十层的境界，连出家后法名慈恩的铁掌水上飘裘千仞亦不敌败亡。龙象般若功载于龙象般若经上，与另一路神功霹雳雷霆大法，同属密宗红教里至高无上的护法神功，共分十三层，第一层功夫十分浅易，纵是下愚之人，只要得到传授，一二年中即能练成。第二层比第一层加深一倍，需用三四年时间。第三层又比第二层加深一倍时间。如此成倍递增，越是往后精进，越是困难。待到第五层以后，每要再练深一层，往往需要耗费三十年以上的苦功。由于龙象般若功修练不易，因而尽管密宗红教一门，高僧奇士历代辈出，但却没有人练到超过第十层，北宋年间曾有一名藏边高僧练至第九层，继续勇猛精进第十层，却因心魔骤起，无法自制，狂舞七日七夜，自终绝脉而死。直到金轮法王为雪败给杨过、小龙女之耻时，回到蒙古后竟尔冲破第九层难关，达到第十层的境界。后来在攻打襄阳城时，金轮法王也在火烧郭襄的高塔上凭借此功力斗杨过的黯然销魂掌，终于不敌被打落高台，遭周伯通压在火柱之下毙命。在世纪新修版的《神雕侠侣》中，基于郭襄确实拜了金轮国师为师，龙象般若功似乎也由金轮国师传授给郭襄，故后世峨嵋一派武功，实际上或多或少乃属于密宗之佛门一派武学！而在高台之战里，金轮国师最后在郭襄遇险时也舍命使用龙象般若功最高功力击爆火柱，力竭身亡。,金轮法王,密宗,神雕侠侣
黯然销魂掌,掌法,杨过在小龙女于绝情谷失踪后，心中思念小龙女，渐渐形销骨立。一日在海边悄立良久，百无聊赖之中随意拳打脚踢，轻轻一掌便将岩石打得粉碎。他由此深思，创出一套完整的掌法，出手与寻常武功大异，厉害之处，全在内力。他将这套掌法定名为“黯然销魂掌”，取的是江淹别赋中那一句“黯然销魂者，唯别而已矣”之意。共有十七招，曾令周伯通大为赞叹，称为近年来最强的武功，威力足与丐帮神功降龙十八掌比媲。十七招分别为：徘徊空谷、力不从心、六神无主(六神不安)、拖泥带水、废寝忘食、庸人自扰、呆若木鸡、想入非非、面无人色、孤只形影、倒行逆施、行尸走肉、饮恨吞声、穷途末路、杞人忧天、无中生有、惊心肉跳，杨过曾靠着本掌法打赢金轮国师。,杨过,,神雕侠侣
阴阳倒乱刃法,奇门,公孙止家传武艺，以独特的锯齿金刀跟黑剑，两手同使刀法剑术，剑使刀招、刀运剑法，招式十分奇异，经裘千尺补全后，威力更胜一筹，乃武林中罕见的绝技，和杨过交手时颇占上风。后来再次和杨过、小龙女交手时，招式缺陷让裘千尺点破，几近败给杨过。,公孙止,绝情谷,神雕侠侣
闭穴功夫,内功,公孙止家传武艺，可以封闭穴道使敌人无法有效攻击，但饮食不能沾得半点荤腥，所以裘千尺曾说过这门功夫难练易破，不练也罢。在杨过与公孙止二度交手时，裘千尺用计以自身鲜血滴入茶中骗得公孙止喝下，破去他苦练多年的闭穴功夫，因此公孙止败给杨过。,公孙止,绝情谷,神雕侠侣
四言剑法,剑法,杨过在和公孙止比武时自创的一门武功，颇具威力。以诗经为招名，风雅之至。,杨过,,神雕侠侣
大伏魔拳法,拳法,九阴真经上的刚阳拳法，周伯通曾用左右互搏，将这套拳法和空明拳一同使出，试探杨过的武功进境。,周伯通,,神雕侠侣
泼水杖法,仗法,绝情谷大弟子樊一翁自创的杖法，招式共有八十一路，招名取叫“泼水”，是泼水不进之意，套路严谨防备。樊一翁曾以这门杖法与杨过相斗，却仍不敌他的打狗棒法。,樊一翁,绝情谷,神雕侠侣
释迦掷象功,奇门,尼摩星练就的天竺外门奇功，典出佛经里释迦牟尼掷象撞地成深沟的寓言，此功能以巨力掷物，所掷巨物经由一次次加力，去势愈发猛烈。尼摩星和金轮法王单挑时，利用一颗大石砸得他措手不及，经忽必烈调解方罢斗。,尼摩星,,神雕侠侣
寿木长生功,内功,潇湘子所练的武功，乃祝由科一派旁门异术，仅出现在第一版，在潇湘子初次登场时曾使出和尼摩星切磋。,潇湘子,,神雕侠侣
黄沙万里鞭法,鞭法,尹克西以金龙鞭使出的鞭法，曾用于困斗小龙女。,尹克西,,神雕侠侣
毒砂掌,掌法,潇湘子和尹克西陪同上酒楼的蒙古武士所练之绝技。,潇湘子、尹克西,,神雕侠侣
铁掌擒拿手,擒拿,完颜萍跟铁掌帮旧部练就的一套擒拿手法，以铁掌功为基础，包含枯藤缠树等招式。,完颜萍,铁掌帮,神雕侠侣
寒阴箭,掌法,瑛姑耗费二十多年苦练的掌力，能一掌连碎十七块青砖，而每块青砖的砖屑决不四散飞扬，阴狠强劲，兼而有之，虽一度击中杨过，却没法伤到他。,瑛姑,,神雕侠侣
风雷掌法,掌法,苗人蓝天和幼时在青城山采药摔落山崖后，巧获奇人传授的外门武功，掌法刚猛险狠，掌力隐含风雷威势，和耶律齐争夺丐帮帮主时一度斗个旗鼓相当，但最终仍败给耶律齐。据其师交代，这风雷掌法一旦被内家高手的内劲侵入丹田，纵非当场毙命，一身功夫也难以保全。,蓝天和,,神雕侠侣
上天梯,轻功,当世会者极少的轻功身法，全凭一口气提起身子，若是中途打岔便会中断。郭靖在蒙古军攻城时由混战中上跃回城时曾施展过，常人每一步也只上升得二三尺而已，但郭靖曾得马钰授予金雁功，一步便能跃上丈许，乃天下一等一绝世轻功。,郭靖,,神雕侠侣
江南陆家刀法,刀法,陆家庄的家传功夫，陆展元、陆立鼎两人皆有练就。,陆展元、陆立鼎,陆家庄,神雕侠侣
太玄经,内功,以李白《侠客行》一诗演变的高明武学，收藏在无名荒岛上，让多名武林高手都无法解析，尤其刻在诗句旁的蝌蚪文注解，每一句都在引人入歧途，直到不识字的石破天上岛，才明白蝌蚪文跟图样实是经脉运气路线图，因而练成太玄神功，其中第五句“十步杀一人”，第十句“脱剑膝前横”，第十七句“救赵挥金锤”，都是一套剑法。第六句“千里不留行”，第七句“事了拂衣去”，第八句“深藏身与名”，每句都是一套轻功；第九句“闲过信陵饮”，第十四句“五岳倒为轻”，第十六句“纵死侠骨香”，则各是一套拳掌功夫。第十三句“三杯吐言诺”，第十八句“意气素霓生”，第二十句“烜赫大梁城”，都是吐纳呼吸的内功口诀。,石破天,,侠客行
雪山剑法,剑法,雪山派镇派剑术，因为雪山派祖师生性爱梅，七十二路剑法中夹杂梅花、梅萼、梅枝、梅干的形态，古朴飘逸，兼而有之。和金乌刀法配合，可使威力大增。,,雪山派,侠客行
金乌刀法,刀法,白自在妻室史小翠针对雪山剑法所创的刀式，刀法需有极强的内力配合，要旨在于厚实狠辣，招招克制雪山剑法，但也能补全其缺陷，若能刀剑齐使，威力大大增强。由于力求强胜过雪山剑法，金乌刀法总共有七十三招，硬是多了雪山剑法一招。,史小翠,雪山派,侠客行
无妄神功,内功,史小翠和白阿绣修练的内功。,史小翠、白阿绣,雪山派,侠客行
神倒鬼跌三连环,擒拿,白自在的得意绝技，一揪、一抓、一绊，接连三招，曾胜过许多高手。,白自在,雪山派,侠客行
控鹤功,奇门,谢烟客压箱绝技，曾凭此功小胜大悲老人一招。,谢烟客,,侠客行
碧针清掌,掌法,谢烟客的掌法，威力惊人，曾震慑长乐帮多名高手。,谢烟客,,侠客行
上清快剑,剑法,上清观一派以速度见长的剑法。,,上清观,侠客行
罗汉伏魔神功,内功,少林寺高僧所创的武学，集佛家内功之大成，十分深奥精微，需摄心归元，摒绝一切杂念才得以入门修习，创招者把经脉路线绘在十八的木罗汉上，外敷泥粉再绘上少林入门内功，传至大悲老人手里前曾流转过十一名高手所有，直到石破天误打误撞毁去泥偶并练成此功，才使这门武功重见天日。,石破天,少林寺,侠客行
劈卦刀,刀法,金刀寨大寨主安奉日的绝技之一，刀法一共七十二路，招中藏套，套中含式，变化多端，最后的收刀势为一招“南海礼佛”，与石清交手时，却败在其手。,安奉日,金刀寨,侠客行
青龙刀,刀法,金刀寨大寨主安奉日的绝技之一，但与石清交手时却未使出。,安奉日,金刀寨,侠客行
拦路断门刀,刀法,金刀寨大寨主安奉日的绝技之一，但与石清交手时却未使出。,安奉日,金刀寨,侠客行
黑煞掌,掌法,六合丁氏家传武艺之一，掌力阴毒，击中人身后会留下乌黑掌印，丁珰和石破天试招时曾打在他脸上。,丁珰,六合丁氏,侠客行
丁家擒拿手,擒拿,六合丁氏家传武艺之一，共十八式，变化却十分繁复。,,六合丁氏,侠客行
金龙鞭法,鞭法,丁不四的九节鞭功夫。,丁不四,六合丁氏,侠客行
五行六合掌,掌法,长乐帮军师贝海石成名武林的绝技。,贝海石,长乐帮,侠客行
铁砂掌,掌法,长乐帮香主展飞的绝技，已有二十余年深厚功力。,展飞,长乐帮,侠客行
梅花拳,拳法,梅文馨跟梅芳姑母女的家传武艺。,梅文馨、梅芳姑,,侠客行
双短叉,奇门,山西伏虎门的武功，当世只剩铁叉会总舵主尤得胜会使。,尤得胜,山西伏虎门,侠客行
泼妇剑法,剑法,梅文馨的新奇剑法，一招—式克制金龙鞭法，丁氏拳脚，剑法招招十分刁钻古怪，阴毒狠辣，撩阴挑腹、剜目戳臀，无所不至。,梅文馨,,侠客行
九阳真经,内功,斗酒神僧与王重阳赌酒后观看“九阴真经”，认为其过于阴柔，于是投身少林，结合其一生为儒为道再为僧的武功绝学与人生经验而写成儒释道三教合一的内功心法。原文张无忌认为其应该称为“阴阳互济经”，称为“九阳真经”是斗酒神僧对“九阴真经”的理念矫枉过正。(以上为新世纪修改版所新增之桥段，主角张无忌获得《九阳真经》后，真经后附录了一段作者斗酒神僧写《九阳真经》的来历)书成之后，“九阳真经”藏于少林寺藏经阁的梵文《楞伽经》中，因杨过、郭靖向尹克西及潇湘子追回秘笈而使觉远、张三丰师徒知晓世间有这门绝学。觉远圆寂前曾口诉通篇九阳真经，因缘际会为少林无色禅师、郭襄和张三丰各自记下一部分，成为少林、峨嵋、武当三派九阳功，但都不甚周全。至于尹克西及潇湘子所盗的九阳真经原本则藏在白猿体内辗转为张无忌所获，并练至大成。往后张无忌常靠九阳神功克敌致胜，而且九阳真气浑厚无比，让张无忌可以轻易运使乾坤大挪移跟七伤拳等绝技。,张无忌、觉远、张三丰,少林寺,倚天屠龙记
少林九阳功,内功,在觉远大师死前口述九阳真经全文时，在旁的无色禅师听见的部分内容后，进而衍生的内功心法，得“九阳真经”之“高”。在第一版中设定，因少林九阳功并非少林寺本身的武学，仅有空见跟成昆化名的圆真练就。成昆曾以此功反弹金毛狮王谢逊攻击他的七伤拳。,空见、成昆,少林寺,倚天屠龙记
峨嵋九阳功,内功,在觉远大师死前口述九阳真经全文时，在旁的郭襄听见的部分内容后，进而衍生的内功心法，得“九阳真经”之“博”。,郭襄,峨嵋派,倚天屠龙记
武当九阳功,内功,张三丰获觉远大师传授的部分九阳神功心法，但残缺不全仅有三、四成的内容，得“九阳真经”之“纯”。这门功夫变化繁复，初步功夫是练大周天搬运，使一股真气从丹田向镇锁任、督、冲三脉的尾闾关，然后分两支上行，经腰脊第十四椎两旁的辘轳关，上行经背、肩、颈至玉枕，然后真气入头顶的百会穴，分五路上行，与全身气脉大会于膻中穴，再分主从两支会合于丹田，如此循环一周，练出氤氲紫气。张三丰曾经传授给身中玄冥神掌的张无忌，以期他凭借此功怯除寒毒，可惜成效十分有限。,张三丰、张无忌,武当派,倚天屠龙记
落英剑法,剑法,黄药师从落英神剑掌另行演变的剑术，虽不若玉箫剑法精妙，也是桃花岛的一绝，郭襄曾用来和无色禅师试招，让他猜测自己师承。,郭襄,桃花岛,倚天屠龙记
纯阳无极功,内功,张三丰由武当九阳功再行研创的道家内功心法，论威力不下于“九阳真经”。张三丰曾传予七名徒儿，并在张无忌身受玄冥神掌后替他吸收寒毒。,张三丰,武当派,倚天屠龙记
倚天屠龙功,奇门,张三丰感伤徒儿俞岱岩被大力金刚指损去四肢，苦思“武林至尊、宝刀屠龙。号令天下，莫敢不从。倚天不出，谁与争锋”二十四字时创出的武功，但在七名徒儿中仅有熟练书法且正巧看到张三丰练拳的张翠山习得。虽然倚天屠龙功中有各两个“不”字，两个“天”字，但两字写来形同而意不同，招式变化迥异，张翠山在习得倚天屠龙功后，也用了大半天思索融会，把这二十四字练到烂熟于心，不但能空手施展，也可用判官笔、银钩当兵刃使出。张翠山曾凭这套武功轻取龙门镖局三个镖师、少林派的圆音跟圆业等四名师兄弟，并用这幅字逼得谢逊认输，保住自己跟殷素素的性命。后来张翠山携妻子殷素素、儿子张无忌从冰火岛回到中原时，在往武当山路上力斗高丽青龙派第二代掌门泉建男，即用判官笔展开倚天屠龙功把他击败。可惜这路绝学随张翠山自刎后淹没，张三丰也没再传给其他弟子。,张三丰、张翠山,武当派,倚天屠龙记
太极功,内功,张三丰百岁时所创的内家心法，不输达摩东传武学，虽在新修版无具体描述，但在初版金老有明确提出太极功的精义:张三丰近数年来闭关潜修，所创的“太极功”与任何武学中的内功均是截然相反，讲究以柔克刚、以静制动、以简御繁、以逸待劳、以小敌大、以弱胜强，其中“借力打力”四字，尤为精义之所在。,张三丰,武当派,倚天屠龙记
太极拳,拳法,张三丰多年闭关后参悟的武功，不输达摩东传武学，讲究以柔克刚、以静制动、后发制人。是以慢打快、以静制动的上乘武学，每一招都含着太极式的阴阳变化，精微奥妙，实是开辟了武学中从所未有的新天地，共有揽雀尾、单鞭、提手上势、白鹤亮翅、搂膝勾步、手挥琵琶、进步搬拦锤、如封似闭、十字手、抱虎归山等招式。这套拳术的诀窍是‘虚灵顶劲、涵胸拔背、松腰垂臀、沉肩坠肘’十六个字，纯以意行，最忌用力。形神合一，是这路拳法的要旨，拳劲首要在似松非松，将展未展，劲断意不断。这个武功也是少数非虚构的武学，在现实生活里面确实有这套武功。,张三丰,武当派,倚天屠龙记
太极剑法,剑法,张三丰多年闭关后参悟的武学，在赵敏带人欺上武当派时，当场教导张无忌对付阿大，后来也教给武当五侠。临敌时以意驭剑，千变万化，无穷无尽。剑法的每一招均是以弧形刺出，以弧形收回，太极剑法只是大大小小、正反斜直各种各样的圆圈，要说招数，可说只有一招，然而这一招却永是应付不穷。这个武功也是少数非虚构的武学，在现实生活里面确实有这套武功。,张三丰、张无忌,武当派,倚天屠龙记
武当长拳,拳法,武当派的入门功夫，拳招说不上有何奥妙之处。但武当派武功在武学中别开蹊径，讲究以柔克刚，以弱胜强，不在以己劲伤敌，而是将敌人发来的劲力反激回去，敌人击来一斤的力道，反激回去也是一斤，若是打来百斤，便有百斤之力激回，便如以拳击墙，出拳愈重，自身所受也愈益厉害，张无忌幼时曾获父亲张翠山传授。,张翠山,武当派,倚天屠龙记
玄虚刀法,刀法,张三丰所创的武当绝技，俞岱岩用这门刀法斩杀过一名大盗。,俞岱岩,武当派,倚天屠龙记
虎爪手,爪法,张三丰所创的武当绝技，是一门极为厉害的擒拿手。,,武当派,倚天屠龙记
虎爪绝户手,爪法,张三丰次徒俞莲舟学会虎爪手后，苦心孤诣从中自创十二路新招，却是招招拿人腰眼，能使对手损阴绝嗣，因此被张三丰命名为虎爪绝户手，让其他徒弟学得，但警戒所有徒弟非到生死关头，不能使用这门阴狠武功。,俞莲舟,武当派,倚天屠龙记
神门十三剑,剑法,张三丰思索数年，直到张翠山流落冰火岛后才创出的剑法，共有十三路，每招所刺之处，全是敌人手腕的神门穴，逼得对手不得不弃下兵刃，殷梨亭曾用神门十三剑助张翠山打退三江帮。,殷梨亭,武当派,倚天屠龙记
绕指柔剑,剑法,张三丰自创的七十二路剑法，莫声谷和殷天正交手时，曾用这门剑法先小胜殷天正一招，使殷天正对张三丰所创武学大感佩服。绕指柔剑使出时，以浑厚内力逼弯剑刃，剑招变幻无常，令敌人无从挡架。,莫声谷,武当派,倚天屠龙记
梯云纵,轻功,武当派闻名武林的轻功身法。,,武当派,倚天屠龙记
武当绵掌,掌法,武当绝技之一，宋青书对付重伤的张无忌时，获父亲宋远桥点拨，得知张无忌使用借力打力的手法卸除自己的掌力，遂以劲力似有若无的绵掌攻击张无忌，要让他无从借力反击，不料张无忌的乾坤大挪移更胜一筹，依然完全卸去绵掌之力。后来宋青书在屠狮大会应战丐帮的掌钵龙头时，因为峨嵋派的金顶绵掌还练不到家，暗中使出绵掌对敌，结果被殷梨亭当场叫破。,宋青书,武当派,倚天屠龙记
震天铁掌,掌法,武当绝技之一，宋青书在被七师叔莫声谷发现偷窥峨嵋女弟子房间后，将他击杀的招式。,宋青书,武当派,倚天屠龙记
震山掌,掌法,俞岱岩跟殷野王交手时，所使出的掌力。,俞岱岩,武当派,倚天屠龙记
天地同寿,剑法,殷梨亭所创的剑招，招数只攻不守和敌人同归于尽，是他为对付杨逍而创出的一路招式。,殷梨亭,武当派,倚天屠龙记
玄冥神掌,掌法,鹤笔翁、鹿杖客所练就的一种阴毒掌力，张三丰原以为玄冥门百损道人死后，这路阴毒掌功已告失传，未料鹤笔翁、鹿杖客竟得其传承。玄冥神掌极为阴损，所留掌印呈碧绿色，宛似炭炙火烧，四周却是寒冷彻骨，一旦中掌后脸上绿气转为黑色时，便此气绝无救。玄冥神掌的伤势唯有纯阳至刚之九阳神功能驱除掌内寒毒，连张三丰的纯阳无极功，蝶谷医仙胡青牛的医术都无法施救，张无忌年幼时曾被鹤笔翁击中一掌而多次险死还生，所幸获得尹克西跟潇湘子留在白猿体内的九阳神功秘笈，方捡回一命。玄冥神掌和人对掌，若是对方内力胜过了施掌者，掌力回激入体，施掌者不免受大祸。,鹤笔翁、鹿杖客,玄冥门,倚天屠龙记
壁虎游墙功,轻功,乃绝顶轻功上天梯衍化出来，最早之前是以郭靖传授予杨过，杨过于当日潜入襄阳城时为免伯父伯母发现，故施展壁虎游墙功翻入丈余城墙。更百年后也是张无忌脱离绿柳庄陷阱时使用的轻功。,张无忌,,倚天屠龙记
真武七截阵,阵法,武当阵法，张三丰参考长江和汉水之会的蛇山、龟山，心想长蛇灵动，乌龟凝重，真武大帝左右一龟一蛇，正是兼收至灵至重的两件物性，从蛇山蜿蜒之势、龟山庄稳之形中间，创了一套精妙无方的武功。只是那龟蛇二山大气磅礡，从山势演化出来的武功，森然万有，包罗极广，决非一人之力所能同时施为。张三丰不饮不食凡三昼夜之久，潜心苦思，终是想不通这个难题。到了第四天才猛地省悟，哈哈大笑，回到武当山上，将七名弟子叫来，每人传了一套武功。这七套武功分别行使，固是各有精妙之处，但若二人合力，则师兄弟相辅相成，攻守兼备，威力便即大增。若是三人同使，则比两人同使的威力又强一倍。四人相当于八位高手，五人相当于十六位高手，六人相当于三十二位，到得七人齐施，犹如六十四位当世一流高手同时出手。,张三丰,武当派,倚天屠龙记
神掌八打,掌法,少林武学之一，在火工头陀偷学武艺大成后，于武较时出言不逊并辣手连伤多名僧人，达摩堂首座苦智禅师以这门掌法胜过火工头陀，苦智本想留下火工头陀性命，不料火工头陀误判其招式，趁机反击打得苦智重伤致死。,苦智禅师,少林寺,倚天屠龙记
降魔掌,掌法,少林七十二绝技之一，龙门镖局总镖头都大锦在少林寺学得的功夫。,都大锦,少林寺,倚天屠龙记
大韦陀掌,掌法,少林寺武学之一，龙门镖局总镖头都大锦在少林寺曾学得一部分，后来曾暗自后悔当年没多留五载把这套掌法学全。,都大锦,少林寺,倚天屠龙记
罗汉剑法,剑法,少林武学之一，走刚猛路子的剑术。,,少林寺,倚天屠龙记
达摩剑法,剑法,少林七十二绝技之一，因苦慧大师创西域少林一派，遂流传至西域，方天劳与何足道斗剑时曾使用，却败给了何足道。,方天劳,西域少林,倚天屠龙记
韦陀伏魔剑,剑法,少林七十二绝技之一，亦流传至西域少林一派，潘天耕用这门剑术和何足道交手，却被他右手弹琴，左手使剑击败。,潘天耕,西域少林,倚天屠龙记
大力金刚指,指法,又简称金刚指，少林七十二绝技之一，足可捏金裂石的外门强力指法，击中人身将导致筋断骨折、威力巨大，除少林本门有修练法门外，也曾被火工头陀偷学并传往西域金刚门，在书中少林寺练就者有四大神僧里的空闻、空智和空性，以及潜隐多年的渡劫、渡难、渡厄三名长老。金刚门中阿三、阿二皆有修练，阿三更凭借此技连伤武当七侠中的俞岱岩跟殷梨亭，使两人先后残废瘫痪。受到金刚指残害肢体后，唯有金刚门奇药黑玉续断膏可以重接伤骨。,空闻、空智、空性、阿三,少林寺,倚天屠龙记
金刚般若掌,掌法,少林七十二绝技之一，除少林本门有修练法门外，也曾被火工头陀偷学并传往西域金刚门，刚相曾用这门掌功击伤张三丰。,刚相,少林寺,倚天屠龙记
大力金刚抓,爪法,少林武学之一，白袍客迎战海沙派时曾用。,,少林寺,倚天屠龙记
七伤拳,拳法,崆峒派镇山绝学，先伤己后伤人的一路拳法，一练七伤摧肝肠，内力不足者受创极深，崆峒五老人人皆练，都暗隐内伤，七种迥异拳劲，刚猛、阴柔、刚中有柔、柔中有刚、横出、直送、内缩兼备可以摧伤敌人脏腑，吞吐闪烁，变幻万端，内外能伤。,,崆峒派,倚天屠龙记
金刚不坏体,内功,少林七十二绝技之一，少林寺中仅四大神僧中的空见练成，可以将敌人攻来的劲力悉数反震回彼身，威力小于可以与少林藏经阁两大神功——九阳神功及易筋经并列的“金刚不坏神功”。,空见,少林寺,倚天屠龙记
须弥山掌,掌法,少林七十二绝技之一，在一版原名小须弥掌，乃是少林寺三大长老中渡难所使用的绝技，曾在张无忌连同杨逍、殷天正会战金刚伏魔圈时，使出这路掌法应战殷天正，这门掌力不但极难练成，出掌前还必须坐马运气一段时间才能将真气聚于丹田发出，而渡难信手连续施展的修为，也使在场的少林寺住持空闻十分叹服。,渡难,少林寺,倚天屠龙记
金刚伏魔圈,阵法,少林七十二绝技之一，渡劫、渡难、渡厄三僧共坐枯禅练成的鞭法阵式，以“金刚经”为最高旨义，最后要达“无我相，无人相，无众生相，无寿者相”，于人我之分，生死之别，尽皆视作空幻。三位少林高僧枯禅数十年坐将下来，心意相通，一僧招数中露出破绽空隙，其余二僧立即予以补足。,渡劫、渡难、渡厄,少林寺,倚天屠龙记
龙爪手,爪法,少林七十二绝技之一，乃少林派四大神僧中空性的绝技，虽说四大神僧全都练就，但以空性造诣最高，龙爪手只有三十六招，要旨在凌厉狠辣，不求变化繁多。空性中年之时曾数逢大敌，只要使出龙爪手便立占上风，通常用到十二招便即取胜，从第十三招起，只是空性自己平时练习之用，被张无忌评说是没有破绽的不败武功。张无忌与空性对战时，借由身法拉开两、三尺距离后，仔细端详偷学模仿，最后用一模一样的龙爪手破解空性的龙爪手。书中有记载的招式，记载如下：第八招“拿云式”：左手虚探，右手挟著一股劲风，直拿人左肩缺盆穴。第十二招“抢珠式”：此招和拿云式外表虽同，但方位却异，双手一样自上而下同抓，却是抓人左右太阳穴。第十七招“捞月式”：虚拿人后脑风府穴。捕风式、捉影式、抚琴式、鼓瑟式、批亢式、??虚式：套路不明，八式连环不绝，便如一招中的八个变化一般，快捷无比。第三十五招“抱残式”、第三十六招“守缺式”：龙爪手最后两招，至刚生柔，看似破绽百出，实则暗藏陷阱。,空性,少林寺,倚天屠龙记
鹰蛇生死搏,奇门,华山派绝技之一，已流传达百余年，右手持铸作蛇头形状的利器，左手使鹰爪功；右手点打刺戳，左手擒拿扭勾，利用双手截然不同的招式将鹰蛇两种功夫一齐施展，兼具迅捷狠辣两种特点。华山派掌门鲜于通曾以此技力斗张无忌，但这门武功的缺点是两手分力使劲道偏弱，若是对上一般武人，可使对手左支右绌，一旦遇上如张无忌等高手便容易被识穿压制。,鲜于通,华山派,倚天屠龙记
反两仪刀法,刀法,华山派绝技之一，由矮老者跟高老者联手施展，刀法违反两仪之道，式式不依常规，和昆仑派的两仪剑法暗符关节，若合并施展则威力无穷，连张无忌也一度没法应付。,,华山派,倚天屠龙记
华岳三神蜂,拳法,华山派绝技之一，左拳上击、虚砍一刀，左手手肘已重重撞击，以连环三式攻击敌手。,,华山派,倚天屠龙记
昆仑两仪剑,剑法,昆仑派剑法，由何太冲跟班淑娴夫妇一同施展，剑法依循两仪之道，和华山派的刀法若有相符，合并施展则威力无穷，连张无忌也一度没法应付。,何太冲、班淑娴,昆仑派,倚天屠龙记
